Start Date,1/1/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Date,11/15/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DGELN 5.375 10/05/2026 Corp,DGELN 5.375 10/05/2026 Corp,DGELN 5.375 10/05/2026 Corp,DGELN 5.375 10/05/2026 Corp,DGELN 5.375 10/05/2026 Corp,DGELN 5.375 10/05/2026 Corp,DGELN 5.375 10/05/2026 Corp,DGELN 5.375 10/05/2026 Corp,DGELN 2.125 10/24/2024 Corp,DGELN 2.125 10/24/2024 Corp,DGELN 2.125 10/24/2024 Corp,DGELN 2.125 10/24/2024 Corp,DGELN 2.125 10/24/2024 Corp,DGELN 2.125 10/24/2024 Corp,DGELN 2.125 10/24/2024 Corp,DGELN 2.125 10/24/2024 Corp,DGELN 2 04/29/2030 Corp,DGELN 2 04/29/2030 Corp,DGELN 2 04/29/2030 Corp,DGELN 2 04/29/2030 Corp,DGELN 2 04/29/2030 Corp,DGELN 2 04/29/2030 Corp,DGELN 2 04/29/2030 Corp,DGELN 2 04/29/2030 Corp,DGELN 3.5 06/26/2025 REGS Corp,DGELN 3.5 06/26/2025 REGS Corp,DGELN 3.5 06/26/2025 REGS Corp,DGELN 3.5 06/26/2025 REGS Corp,DGELN 3.5 06/26/2025 REGS Corp,DGELN 3.5 06/26/2025 REGS Corp,DGELN 3.5 06/26/2025 REGS Corp,DGELN 3.5 06/26/2025 REGS Corp,DGELN 5.3 10/24/2027 Corp,DGELN 5.3 10/24/2027 Corp,DGELN 5.3 10/24/2027 Corp,DGELN 5.3 10/24/2027 Corp,DGELN 5.3 10/24/2027 Corp,DGELN 5.3 10/24/2027 Corp,DGELN 5.3 10/24/2027 Corp,DGELN 5.3 10/24/2027 Corp,DGELN 5.2 10/24/2025 Corp,DGELN 5.2 10/24/2025 Corp,DGELN 5.2 10/24/2025 Corp,DGELN 5.2 10/24/2025 Corp,DGELN 5.2 10/24/2025 Corp,DGELN 5.2 10/24/2025 Corp,DGELN 5.2 10/24/2025 Corp,DGELN 5.2 10/24/2025 Corp,DGELN 2.375 10/24/2029 Corp,DGELN 2.375 10/24/2029 Corp,DGELN 2.375 10/24/2029 Corp,DGELN 2.375 10/24/2029 Corp,DGELN 2.375 10/24/2029 Corp,DGELN 2.375 10/24/2029 Corp,DGELN 2.375 10/24/2029 Corp,DGELN 2.375 10/24/2029 Corp,DGELN 1.375 09/29/2025 Corp,DGELN 1.375 09/29/2025 Corp,DGELN 1.375 09/29/2025 Corp,DGELN 1.375 09/29/2025 Corp,DGELN 1.375 09/29/2025 Corp,DGELN 1.375 09/29/2025 Corp,DGELN 1.375 09/29/2025 Corp,DGELN 1.375 09/29/2025 Corp,DGELN 0.125 09/28/2028 REGS Corp,DGELN 0.125 09/28/2028 REGS Corp,DGELN 0.125 09/28/2028 REGS Corp,DGELN 0.125 09/28/2028 REGS Corp,DGELN 0.125 09/28/2028 REGS Corp,DGELN 0.125 09/28/2028 REGS Corp,DGELN 0.125 09/28/2028 REGS Corp,DGELN 0.125 09/28/2028 REGS Corp,DGELN 0.5 06/19/2024 REGS Corp,DGELN 0.5 06/19/2024 REGS Corp,DGELN 0.5 06/19/2024 REGS Corp,DGELN 0.5 06/19/2024 REGS Corp,DGELN 0.5 06/19/2024 REGS Corp,DGELN 0.5 06/19/2024 REGS Corp,DGELN 0.5 06/19/2024 REGS Corp,DGELN 0.5 06/19/2024 REGS Corp,DGELN 1.875 03/27/2027 REGS Corp,DGELN 1.875 03/27/2027 REGS Corp,DGELN 1.875 03/27/2027 REGS Corp,DGELN 1.875 03/27/2027 REGS Corp,DGELN 1.875 03/27/2027 REGS Corp,DGELN 1.875 03/27/2027 REGS Corp,DGELN 1.875 03/27/2027 REGS Corp,DGELN 1.875 03/27/2027 REGS Corp,DGELN 1.75 10/12/2026 REGS Corp,DGELN 1.75 10/12/2026 REGS Corp,DGELN 1.75 10/12/2026 REGS Corp,DGELN 1.75 10/12/2026 REGS Corp,DGELN 1.75 10/12/2026 REGS Corp,DGELN 1.75 10/12/2026 REGS Corp,DGELN 1.75 10/12/2026 REGS Corp,DGELN 1.75 10/12/2026 REGS Corp,DGELN 2.375 05/20/2026 REGS Corp,DGELN 2.375 05/20/2026 REGS Corp,DGELN 2.375 05/20/2026 REGS Corp,DGELN 2.375 05/20/2026 REGS Corp,DGELN 2.375 05/20/2026 REGS Corp,DGELN 2.375 05/20/2026 REGS Corp,DGELN 2.375 05/20/2026 REGS Corp,DGELN 2.375 05/20/2026 REGS Corp,DGELN 2.375 06/08/2028 REGS Corp,DGELN 2.375 06/08/2028 REGS Corp,DGELN 2.375 06/08/2028 REGS Corp,DGELN 2.375 06/08/2028 REGS Corp,DGELN 2.375 06/08/2028 REGS Corp,DGELN 2.375 06/08/2028 REGS Corp,DGELN 2.375 06/08/2028 REGS Corp,DGELN 2.375 06/08/2028 REGS Corp,DGELN 1.5 10/22/2027 REGS Corp,DGELN 1.5 10/22/2027 REGS Corp,DGELN 1.5 10/22/2027 REGS Corp,DGELN 1.5 10/22/2027 REGS Corp,DGELN 1.5 10/22/2027 REGS Corp,DGELN 1.5 10/22/2027 REGS Corp,DGELN 1.5 10/22/2027 REGS Corp,DGELN 1.5 10/22/2027 REGS Corp
,Last Price,Mid Yield To Maturity,Bloomberg 1 Year Default Probability,Bloomberg 2 Year Default Probability,Bloomberg 3 Year Default Probability,Bloomberg 5 Year Default Probability,Bloomberg Issuer Default Risk,Bloomberg Issuer Default Risk Implied CDS Spread,Last Price,Mid Yield To Maturity,Bloomberg 1 Year Default Probability,Bloomberg 2 Year Default Probability,Bloomberg 3 Year Default Probability,Bloomberg 5 Year Default Probability,Bloomberg Issuer Default Risk,Bloomberg Issuer Default Risk Implied CDS Spread,Last Price,Mid Yield To Maturity,Bloomberg 1 Year Default Probability,Bloomberg 2 Year Default Probability,Bloomberg 3 Year Default Probability,Bloomberg 5 Year Default Probability,Bloomberg Issuer Default Risk,Bloomberg Issuer Default Risk Implied CDS Spread,Last Price,Mid Yield To Maturity,Bloomberg 1 Year Default Probability,Bloomberg 2 Year Default Probability,Bloomberg 3 Year Default Probability,Bloomberg 5 Year Default Probability,Bloomberg Issuer Default Risk,Bloomberg Issuer Default Risk Implied CDS Spread,Last Price,Mid Yield To Maturity,Bloomberg 1 Year Default Probability,Bloomberg 2 Year Default Probability,Bloomberg 3 Year Default Probability,Bloomberg 5 Year Default Probability,Bloomberg Issuer Default Risk,Bloomberg Issuer Default Risk Implied CDS Spread,Last Price,Mid Yield To Maturity,Bloomberg 1 Year Default Probability,Bloomberg 2 Year Default Probability,Bloomberg 3 Year Default Probability,Bloomberg 5 Year Default Probability,Bloomberg Issuer Default Risk,Bloomberg Issuer Default Risk Implied CDS Spread,Last Price,Mid Yield To Maturity,Bloomberg 1 Year Default Probability,Bloomberg 2 Year Default Probability,Bloomberg 3 Year Default Probability,Bloomberg 5 Year Default Probability,Bloomberg Issuer Default Risk,Bloomberg Issuer Default Risk Implied CDS Spread,Last Price,Mid Yield To Maturity,Bloomberg 1 Year Default Probability,Bloomberg 2 Year Default Probability,Bloomberg 3 Year Default Probability,Bloomberg 5 Year Default Probability,Bloomberg Issuer Default Risk,Bloomberg Issuer Default Risk Implied CDS Spread,Last Price,Mid Yield To Maturity,Bloomberg 1 Year Default Probability,Bloomberg 2 Year Default Probability,Bloomberg 3 Year Default Probability,Bloomberg 5 Year Default Probability,Bloomberg Issuer Default Risk,Bloomberg Issuer Default Risk Implied CDS Spread,Last Price,Mid Yield To Maturity,Bloomberg 1 Year Default Probability,Bloomberg 2 Year Default Probability,Bloomberg 3 Year Default Probability,Bloomberg 5 Year Default Probability,Bloomberg Issuer Default Risk,Bloomberg Issuer Default Risk Implied CDS Spread,Last Price,Mid Yield To Maturity,Bloomberg 1 Year Default Probability,Bloomberg 2 Year Default Probability,Bloomberg 3 Year Default Probability,Bloomberg 5 Year Default Probability,Bloomberg Issuer Default Risk,Bloomberg Issuer Default Risk Implied CDS Spread,Last Price,Mid Yield To Maturity,Bloomberg 1 Year Default Probability,Bloomberg 2 Year Default Probability,Bloomberg 3 Year Default Probability,Bloomberg 5 Year Default Probability,Bloomberg Issuer Default Risk,Bloomberg Issuer Default Risk Implied CDS Spread,Last Price,Mid Yield To Maturity,Bloomberg 1 Year Default Probability,Bloomberg 2 Year Default Probability,Bloomberg 3 Year Default Probability,Bloomberg 5 Year Default Probability,Bloomberg Issuer Default Risk,Bloomberg Issuer Default Risk Implied CDS Spread,Last Price,Mid Yield To Maturity,Bloomberg 1 Year Default Probability,Bloomberg 2 Year Default Probability,Bloomberg 3 Year Default Probability,Bloomberg 5 Year Default Probability,Bloomberg Issuer Default Risk,Bloomberg Issuer Default Risk Implied CDS Spread,Last Price,Mid Yield To Maturity,Bloomberg 1 Year Default Probability,Bloomberg 2 Year Default Probability,Bloomberg 3 Year Default Probability,Bloomberg 5 Year Default Probability,Bloomberg Issuer Default Risk,Bloomberg Issuer Default Risk Implied CDS Spread
Dates,PX_LAST,YLD_YTM_MID,BB_1YR_DEFAULT_PROB,BB_2Y_DEFAULT_PROB,BB_3Y_DEFAULT_PROB,BB_5Y_DEFAULT_PROB,RSK_BB_ISSUER_DEFAULT,RSK_BB_IMPLIED_CDS_SPREAD,PX_LAST,YLD_YTM_MID,BB_1YR_DEFAULT_PROB,BB_2Y_DEFAULT_PROB,BB_3Y_DEFAULT_PROB,BB_5Y_DEFAULT_PROB,RSK_BB_ISSUER_DEFAULT,RSK_BB_IMPLIED_CDS_SPREAD,PX_LAST,YLD_YTM_MID,BB_1YR_DEFAULT_PROB,BB_2Y_DEFAULT_PROB,BB_3Y_DEFAULT_PROB,BB_5Y_DEFAULT_PROB,RSK_BB_ISSUER_DEFAULT,RSK_BB_IMPLIED_CDS_SPREAD,PX_LAST,YLD_YTM_MID,BB_1YR_DEFAULT_PROB,BB_2Y_DEFAULT_PROB,BB_3Y_DEFAULT_PROB,BB_5Y_DEFAULT_PROB,RSK_BB_ISSUER_DEFAULT,RSK_BB_IMPLIED_CDS_SPREAD,PX_LAST,YLD_YTM_MID,BB_1YR_DEFAULT_PROB,BB_2Y_DEFAULT_PROB,BB_3Y_DEFAULT_PROB,BB_5Y_DEFAULT_PROB,RSK_BB_ISSUER_DEFAULT,RSK_BB_IMPLIED_CDS_SPREAD,PX_LAST,YLD_YTM_MID,BB_1YR_DEFAULT_PROB,BB_2Y_DEFAULT_PROB,BB_3Y_DEFAULT_PROB,BB_5Y_DEFAULT_PROB,RSK_BB_ISSUER_DEFAULT,RSK_BB_IMPLIED_CDS_SPREAD,PX_LAST,YLD_YTM_MID,BB_1YR_DEFAULT_PROB,BB_2Y_DEFAULT_PROB,BB_3Y_DEFAULT_PROB,BB_5Y_DEFAULT_PROB,RSK_BB_ISSUER_DEFAULT,RSK_BB_IMPLIED_CDS_SPREAD,PX_LAST,YLD_YTM_MID,BB_1YR_DEFAULT_PROB,BB_2Y_DEFAULT_PROB,BB_3Y_DEFAULT_PROB,BB_5Y_DEFAULT_PROB,RSK_BB_ISSUER_DEFAULT,RSK_BB_IMPLIED_CDS_SPREAD,PX_LAST,YLD_YTM_MID,BB_1YR_DEFAULT_PROB,BB_2Y_DEFAULT_PROB,BB_3Y_DEFAULT_PROB,BB_5Y_DEFAULT_PROB,RSK_BB_ISSUER_DEFAULT,RSK_BB_IMPLIED_CDS_SPREAD,PX_LAST,YLD_YTM_MID,BB_1YR_DEFAULT_PROB,BB_2Y_DEFAULT_PROB,BB_3Y_DEFAULT_PROB,BB_5Y_DEFAULT_PROB,RSK_BB_ISSUER_DEFAULT,RSK_BB_IMPLIED_CDS_SPREAD,PX_LAST,YLD_YTM_MID,BB_1YR_DEFAULT_PROB,BB_2Y_DEFAULT_PROB,BB_3Y_DEFAULT_PROB,BB_5Y_DEFAULT_PROB,RSK_BB_ISSUER_DEFAULT,RSK_BB_IMPLIED_CDS_SPREAD,PX_LAST,YLD_YTM_MID,BB_1YR_DEFAULT_PROB,BB_2Y_DEFAULT_PROB,BB_3Y_DEFAULT_PROB,BB_5Y_DEFAULT_PROB,RSK_BB_ISSUER_DEFAULT,RSK_BB_IMPLIED_CDS_SPREAD,PX_LAST,YLD_YTM_MID,BB_1YR_DEFAULT_PROB,BB_2Y_DEFAULT_PROB,BB_3Y_DEFAULT_PROB,BB_5Y_DEFAULT_PROB,RSK_BB_ISSUER_DEFAULT,RSK_BB_IMPLIED_CDS_SPREAD,PX_LAST,YLD_YTM_MID,BB_1YR_DEFAULT_PROB,BB_2Y_DEFAULT_PROB,BB_3Y_DEFAULT_PROB,BB_5Y_DEFAULT_PROB,RSK_BB_ISSUER_DEFAULT,RSK_BB_IMPLIED_CDS_SPREAD,PX_LAST,YLD_YTM_MID,BB_1YR_DEFAULT_PROB,BB_2Y_DEFAULT_PROB,BB_3Y_DEFAULT_PROB,BB_5Y_DEFAULT_PROB,RSK_BB_ISSUER_DEFAULT,RSK_BB_IMPLIED_CDS_SPREAD
1/1/2018,,,0.004783249,0.013115392,0.021019277,0.033010968,IG10,110.1,,,0.004783249,0.013115392,0.021019277,0.033010968,IG10,110.1,,,0.004783249,0.013115392,0.021019277,0.033010968,IG10,110.1,,,0.003917445,0.011203099,0.018327642,0.02947745,IG10,108.5,,,0.004783249,0.013115392,0.021019277,0.033010968,IG10,110.1,,,0.004783249,0.013115392,0.021019277,0.033010968,IG10,110.1,,,0.004783249,0.013115392,0.021019277,0.033010968,IG10,110.1,,,0.004783249,0.013115392,0.021019277,0.033010968,IG10,110.1,,,0.000000004,0.000005502,0.000096653,0.000758356,IG1,38.3,98.728,0.702,0.003917445,0.011203099,0.018327642,0.02947745,IG10,108.5,,,0.003917445,0.011203099,0.018327642,0.02947745,IG10,108.5,,,0.003917445,0.011203099,0.018327642,0.02947745,IG10,108.5,111.512,0.939,0.003917445,0.011203099,0.018327642,0.02947745,IG10,108.5,,,0.003917445,0.011203099,0.018327642,0.02947745,IG10,108.5,,,0.003917445,0.011203099,0.018327642,0.02947745,IG10,108.5
1/2/2018,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.000000005,0.000006142,0.000103665,0.00079485,IG1,39.1,98.641,0.716,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3,,,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3,,,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3,111.376,0.954,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3,,,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3,,,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3
1/3/2018,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.000000004,0.000006003,0.000102252,0.000788276,IG1,39,98.76,0.697,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3,,,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3,,,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3,111.533,0.936,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3,,,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3,,,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3
1/4/2018,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.000000004,0.000005941,0.000101532,0.000784132,IG1,38.9,98.825,0.687,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3,,,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3,,,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3,111.574,0.93,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3,,,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3,,,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3
1/5/2018,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.004538148,0.012577526,0.020263659,0.032023368,IG10,107.8,,,0.000000004,0.000005916,0.000101195,0.000781894,IG1,38.9,98.813,0.689,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3,,,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3,,,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3,111.617,0.924,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3,,,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3,,,0.003716543,0.010733212,0.01764676,0.028558236,IG10,106.3
1/8/2018,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.000000004,0.000005835,0.000100295,0.000777033,IG1,39,98.945,0.668,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,,,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,,,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,111.752,0.908,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,,,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,,,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6
1/9/2018,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.000000004,0.000005796,0.000099806,0.000773989,IG1,39,98.816,0.689,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,,,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,,,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,111.56,0.93,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,,,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,,,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6
1/10/2018,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.000000004,0.000005904,0.000100973,0.000779961,IG1,39.1,98.753,0.699,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,,,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,,,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,111.499,0.937,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,,,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,,,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6
1/11/2018,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.000000004,0.000005813,0.000099898,0.000773748,IG1,39,98.413,0.754,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,,,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,,,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,111.065,0.986,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,,,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,,,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6
1/12/2018,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.004211733,0.011848566,0.019232282,0.030661448,IG10,105.1,,,0.000000004,0.000006053,0.0001025,0.00078714,IG1,39.2,98.404,0.756,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,,,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,,,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,111.036,0.989,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,,,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6,,,0.003449019,0.010134349,0.016799522,0.027438785,IG10,103.6
1/15/2018,,,0.004304623,0.012056615,0.019527103,0.031050356,IG10,103.2,,,0.004304623,0.012056615,0.019527103,0.031050356,IG10,103.2,,,0.004304623,0.012056615,0.019527103,0.031050356,IG10,103.2,,,0.003525147,0.010297163,0.017022862,0.027726379,IG10,101.8,,,0.004304623,0.012056615,0.019527103,0.031050356,IG10,103.2,,,0.004304623,0.012056615,0.019527103,0.031050356,IG10,103.2,,,0.004304623,0.012056615,0.019527103,0.031050356,IG10,103.2,,,0.004304623,0.012056615,0.019527103,0.031050356,IG10,103.2,,,0.000000005,0.000006308,0.000105296,0.000801995,IG1,39.5,98.39,0.758,0.003525147,0.010297163,0.017022862,0.027726379,IG10,101.8,,,0.003525147,0.010297163,0.017022862,0.027726379,IG10,101.8,,,0.003525147,0.010297163,0.017022862,0.027726379,IG10,101.8,111.016,0.991,0.003525147,0.010297163,0.017022862,0.027726379,IG10,101.8,,,0.003525147,0.010297163,0.017022862,0.027726379,IG10,101.8,,,0.003525147,0.010297163,0.017022862,0.027726379,IG10,101.8
1/16/2018,,,0.004304623,0.012056615,0.019527103,0.031050356,IG10,103.2,,,0.004304623,0.012056615,0.019527103,0.031050356,IG10,103.2,,,0.004304623,0.012056615,0.019527103,0.031050356,IG10,103.2,,,0.003525147,0.010297163,0.017022862,0.027726379,IG10,101.8,,,0.004304623,0.012056615,0.019527103,0.031050356,IG10,103.2,,,0.004304623,0.012056615,0.019527103,0.031050356,IG10,103.2,,,0.004304623,0.012056615,0.019527103,0.031050356,IG10,103.2,,,0.004304623,0.012056615,0.019527103,0.031050356,IG10,103.2,,,0.000000005,0.00000646,0.00010697,0.000811028,IG1,39.6,98.489,0.742,0.003525147,0.010297163,0.017022862,0.027726379,IG10,101.8,,,0.003525147,0.010297163,0.017022862,0.027726379,IG10,101.8,,,0.003525147,0.010297163,0.017022862,0.027726379,IG10,101.8,111.154,0.975,0.003525147,0.010297163,0.017022862,0.027726379,IG10,101.8,,,0.003525147,0.010297163,0.017022862,0.027726379,IG10,101.8,,,0.003525147,0.010297163,0.017022862,0.027726379,IG10,101.8
1/17/2018,,,0.004304623,0.012056615,0.019527103,0.031050356,IG10,103.2,,,0.004304623,0.012056615,0.019527103,0.031050356,IG10,103.2,,,0.004304623,0.012056615,0.019527103,0.031050356,IG10,103.2,,,0.003525147,0.010297163,0.017022862,0.027726379,IG10,101.8,,,0.004304623,0.012056615,0.019527103,0.031050356,IG10,103.2,,,0.004304623,0.012056615,0.019527103,0.031050356,IG10,103.2,,,0.004304623,0.012056615,0.019527103,0.031050356,IG10,103.2,,,0.004304623,0.012056615,0.019527103,0.031050356,IG10,103.2,,,0.000000003,0.000005033,0.000090934,0.000724646,IG1,38.4,98.528,0.736,0.003525147,0.010297163,0.017022862,0.027726379,IG10,101.8,,,0.003525147,0.010297163,0.017022862,0.027726379,IG10,101.8,,,0.003525147,0.010297163,0.017022862,0.027726379,IG10,101.8,111.243,0.964,0.003525147,0.010297163,0.017022862,0.027726379,IG10,101.8,,,0.003525147,0.010297163,0.017022862,0.027726379,IG10,101.8,,,0.003525147,0.010297163,0.017022862,0.027726379,IG10,101.8
